time,h2_prod_kg,total_elec_cons_kw,grid_elec_cons_kw,solar_elec_cons_kw
2016-05-01 00:00:00,0.09588396488660815,28.76518946598244,28.76518946598244,0.0
2016-05-01 00:10:00,0.03425835333538656,10.277506000615967,10.277506000615967,0.0
2016-05-01 00:20:00,0.14846053411721968,44.538160235165904,44.538160235165904,0.0
2016-05-01 00:30:00,0.2626627148990528,78.79881446971585,78.79881446971585,0.0
2016-05-01 00:40:00,0.376864895680886,113.05946870426578,113.05946870426578,0.0
2016-05-01 00:50:00,0.4910670764627191,147.32012293881573,147.32012293881573,0.0
2016-05-01 01:00:00,0.6052692572445523,181.58077717336568,181.58077717336568,0.0
2016-05-01 01:10:00,0.7194714380263854,215.84143140791562,215.84143140791562,0.0
2016-05-01 01:20:00,0.6590196836453796,197.70590509361386,197.70590509361386,0.0
2016-05-01 01:30:00,0.5985679292643737,179.5703787793121,179.5703787793121,0.0
2016-05-01 01:40:00,0.5381161748833678,161.43485246501035,161.43485246501035,0.0
2016-05-01 01:50:00,0.47766442050236185,143.29932615070857,143.29932615070857,0.0
2016-05-01 02:00:00,0.4172126661213561,125.16379983640682,125.16379983640682,0.0
2016-05-01 02:10:00,0.35676091174035024,107.02827352210507,107.02827352210507,0.0
2016-05-01 02:20:00,0.3145865924006681,94.37597772020042,94.37597772020042,0.0
2016-05-01 02:30:00,0.2724122730609859,81.72368191829578,81.72368191829578,0.0
2016-05-01 02:40:00,0.2302379537213038,69.07138611639114,69.07138611639114,0.0
2016-05-01 02:50:00,0.18806363438162169,56.4190903144865,56.4190903144865,0.0
2016-05-01 03:00:00,0.14588931504193953,43.76679451258186,43.76679451258186,0.0
2016-05-01 03:10:00,0.10371499570225741,31.11449871067722,31.11449871067722,0.0
2016-05-01 03:20:00,0.10252738544829493,30.75821563448848,30.75821563448848,0.0
2016-05-01 03:30:00,0.10133977519433246,30.401932558299738,30.401932558299738,0.0
2016-05-01 03:40:00,0.10015216494036996,30.045649482110992,30.045649482110992,0.0
2016-05-01 03:50:00,0.09896455468640751,29.68936640592225,29.68936640592225,0.0
2016-05-01 04:00:00,0.09777694443244503,29.33308332973351,29.33308332973351,0.0
2016-05-01 04:10:00,0.09658933417848255,28.976800253544766,28.976800253544766,0.0
2016-05-01 04:20:00,0.0833925489912661,25.01776469737983,25.01776469737983,0.0
2016-05-01 04:30:00,0.07019576380404965,21.058729141214897,21.058729141214897,0.0
2016-05-01 04:40:00,0.05699897861683321,17.099693585049963,17.099693585049963,0.0
2016-05-01 04:50:00,0.04380219342961676,13.14065802888503,13.14065802888503,0.0
2016-05-01 05:00:00,0.03060540824240032,9.181622472720095,9.181622472720095,0.0
2016-05-01 05:10:00,0.017408623055183873,5.222586916555162,5.222586916555162,0.0
2016-05-01 05:20:00,0.35690611527002575,107.07183458100772,5.891834581007729,101.18
2016-05-01 05:30:00,0.6964036074848677,208.9210822454603,6.5610822454602955,202.36
2016-05-01 05:40:00,1.0359010996997096,310.77032990991285,7.230329909912863,303.54
2016-05-01 05:50:00,1.3753985919145513,412.6195775743654,7.899577574365429,404.72
2016-05-01 06:00:00,1.7148960841293934,514.468825238818,8.568825238817997,505.90000000000003
2016-05-01 06:10:00,2.0543935763442356,616.3180729032706,9.238072903270563,607.08
2016-05-01 06:20:00,2.6203184657910437,786.0955397373131,10.825539737313022,775.27
2016-05-01 06:30:00,3.1862433552378517,955.8730065713555,12.413006571355481,943.46
2016-05-01 06:40:00,3.75216824468466,1125.6504734053979,14.00047340539794,1111.65
2016-05-01 06:50:00,4.318093134131468,1295.4279402394404,15.5879402394404,1279.8400000000001
2016-05-01 07:00:00,4.884018023578276,1465.205407073483,17.17540707348286,1448.03
2016-05-01 07:10:00,5.449942913025085,1634.9828739075253,18.762873907525318,1616.22
2016-05-01 07:20:00,6.009420076095836,1802.8260228287509,21.926022828750927,1780.9
2016-05-01 07:30:00,6.568897239166589,1970.6691717499766,25.089171749976533,1945.5800000000002
2016-05-01 07:40:00,7.128374402237341,2138.5123206712024,28.252320671202142,2110.26
2016-05-01 07:50:00,7.687851565308092,2306.3554695924277,31.415469592427748,2274.94
2016-05-01 08:00:00,8.247328728378845,2474.1986185136534,34.57861851365336,2439.6200000000003
2016-05-01 08:10:00,8.806805891449597,2642.041767434879,37.741767434878966,2604.3
2016-05-01 08:20:00,9.252165803408584,2775.649741022575,54.729741022575055,2720.92
2016-05-01 08:30:00,9.69752571536757,2909.2577146102713,71.71771461027114,2837.54
2016-05-01 08:40:00,10.142885627326557,3042.865688197967,88.70568819796722,2954.16
2016-05-01 08:50:00,10.588245539285543,3176.473661785663,105.69366178566331,3070.7799999999997
2016-05-01 09:00:00,11.03360545124453,3310.081635373359,122.6816353733594,3187.3999999999996
2016-05-01 09:10:00,11.478965363203518,3443.689608961055,139.66960896105547,3304.0199999999995
2016-05-01 09:20:00,11.565804469336264,3469.7413408008792,116.39134080087956,3353.3499999999995
2016-05-01 09:30:00,11.652643575469012,3495.7930726407035,93.11307264070365,3402.68
2016-05-01 09:40:00,11.73948268160176,3521.8448044805277,69.83480448052774,3452.0099999999998
2016-05-01 09:50:00,11.826321787734505,3547.8965363203515,46.556536320351825,3501.3399999999997
2016-05-01 10:00:00,11.913160893867252,3573.9482681601758,23.278268160175912,3550.67
2016-05-01 10:10:00,12.0,3600.0,0.0,3600.0
2016-05-01 10:20:00,12.0,3600.0,0.0,3600.0
2016-05-01 10:30:00,12.0,3600.0,0.0,3600.0
2016-05-01 10:40:00,12.0,3600.0,0.0,3600.0
2016-05-01 10:50:00,12.0,3600.0,0.0,3600.0
2016-05-01 11:00:00,12.0,3600.0,0.0,3600.0
2016-05-01 11:10:00,12.0,3600.0,0.0,3600.0
2016-05-01 11:20:00,12.0,3600.0,0.0,3600.0
2016-05-01 11:30:00,12.0,3600.0,0.0,3600.0
2016-05-01 11:40:00,12.0,3600.0,0.0,3600.0
2016-05-01 11:50:00,12.0,3600.0,0.0,3600.0
2016-05-01 12:00:00,12.0,3600.0,0.0,3600.0
2016-05-01 12:10:00,12.0,3600.0,0.0,3600.0
2016-05-01 12:20:00,12.0,3600.0,0.0,3600.0
2016-05-01 12:30:00,12.0,3600.0,0.0,3600.0
2016-05-01 12:40:00,12.0,3600.0,0.0,3600.0
2016-05-01 12:50:00,12.0,3600.0,0.0,3600.0
2016-05-01 13:00:00,12.0,3600.0,0.0,3600.0
2016-05-01 13:10:00,12.0,3600.0,0.0,3600.0
2016-05-01 13:20:00,11.6513087790146,3495.39263370438,42.062633704379856,3453.33
2016-05-01 13:30:00,11.3026175580292,3390.78526740876,84.12526740875971,3306.66
2016-05-01 13:40:00,10.9539263370438,3286.17790111314,126.18790111313956,3159.9900000000002
2016-05-01 13:50:00,10.605235116058397,3181.5705348175193,168.25053481751942,3013.32
2016-05-01 14:00:00,10.256543895072998,3076.963168521899,210.31316852189929,2866.65
2016-05-01 14:10:00,9.907852674087598,2972.355802226279,252.37580222627912,2719.98
2016-05-01 14:20:00,10.256543895072998,3076.963168521899,335.8831685218993,2741.08
2016-05-01 14:30:00,10.605235116058397,3181.5705348175193,419.39053481751944,2762.18
2016-05-01 14:40:00,10.953926337043796,3286.1779011131393,502.8979011131396,2783.2799999999997
2016-05-01 14:50:00,11.3026175580292,3390.78526740876,586.4052674087598,2804.38
2016-05-01 15:00:00,11.6513087790146,3495.39263370438,669.9126337043799,2825.48
2016-05-01 15:10:00,12.0,3600.0,753.4200000000001,2846.58
2016-05-01 15:20:00,11.69923649426142,3509.7709482784257,750.5709482784258,2759.2
2016-05-01 15:30:00,11.398472988522837,3419.5418965568515,747.7218965568517,2671.82
2016-05-01 15:40:00,11.097709482784257,3329.3128448352772,744.8728448352774,2584.44
2016-05-01 15:50:00,10.796945977045677,3239.0837931137035,742.0237931137032,2497.06
2016-05-01 16:00:00,10.496182471307097,3148.854741392129,739.174741392129,2409.6800000000003
2016-05-01 16:10:00,10.195418965568516,3058.625689670555,736.3256896705548,2322.3
2016-05-01 16:20:00,9.337586261850808,2801.2758785552423,643.3558785552423,2157.92
2016-05-01 16:30:00,8.4797535581331,2543.9260674399297,550.3860674399297,1993.5400000000002
2016-05-01 16:40:00,7.62192085441539,2286.576256324617,457.41625632461717,1829.16
2016-05-01 16:50:00,6.764088150697683,2029.2264452093048,364.4464452093046,1664.7800000000002
2016-05-01 17:00:00,5.906255446979974,1771.8766340939922,271.47663409399206,1500.4
2016-05-01 17:10:00,5.0484227432622655,1514.5268229786795,178.50682297867957,1336.02
2016-05-01 17:20:00,4.493976161542532,1348.1928484627597,157.5028484627598,1190.69
2016-05-01 17:30:00,3.9395295798228,1181.85887394684,136.49887394684006,1045.36
2016-05-01 17:40:00,3.3850829981030675,1015.5248994309203,115.4948994309203,900.03
2016-05-01 17:50:00,2.8306364163833355,849.1909249150006,94.49092491500055,754.6999999999999
2016-05-01 18:00:00,2.2761898346636027,682.8569503990808,73.4869503990808,609.3699999999999
2016-05-01 18:10:00,1.72174325294387,516.522975883161,52.48297588316103,464.04
2016-05-01 18:20:00,1.7827213994708173,534.8164198412452,148.1164198412452,386.70000000000005
2016-05-01 18:30:00,1.843699545997765,553.1098637993294,243.74986379932938,309.36
2016-05-01 18:40:00,1.9046776925247118,571.4033077574136,339.38330775741355,232.02
2016-05-01 18:50:00,1.9656558390516592,589.6967517154977,435.0167517154977,154.68
2016-05-01 19:00:00,2.0266339855786066,607.990195673582,530.650195673582,77.34
2016-05-01 19:10:00,2.0876121321055536,626.2836396316661,626.2836396316661,0.0
2016-05-01 19:20:00,1.8941850440289019,568.2555132086705,568.2555132086705,0.0
2016-05-01 19:30:00,1.7007579559522497,510.2273867856749,510.2273867856749,0.0
2016-05-01 19:40:00,1.5073308678755977,452.1992603626793,452.1992603626793,0.0
2016-05-01 19:50:00,1.3139037797989457,394.1711339396837,394.1711339396837,0.0
2016-05-01 20:00:00,1.1204766917222937,336.1430075166881,336.1430075166881,0.0
2016-05-01 20:10:00,0.9270496036456416,278.1148810936925,278.1148810936925,0.0
2016-05-01 20:20:00,1.0989317526687632,329.679525800629,329.679525800629,0.0
2016-05-01 20:30:00,1.2708139016918851,381.24417050756557,381.24417050756557,0.0
2016-05-01 20:40:00,1.442696050715007,432.8088152145021,432.8088152145021,0.0
2016-05-01 20:50:00,1.614578199738129,484.37345992143867,484.37345992143867,0.0
2016-05-01 21:00:00,1.7864603487612507,535.9381046283752,535.9381046283752,0.0
2016-05-01 21:10:00,1.9583424977843722,587.5027493353117,587.5027493353117,0.0
2016-05-01 21:20:00,1.7376511938532542,521.2953581559763,521.2953581559763,0.0
2016-05-01 21:30:00,1.5169598899221362,455.0879669766408,455.0879669766408,0.0
2016-05-01 21:40:00,1.2962685859910181,388.8805757973054,388.8805757973054,0.0
2016-05-01 21:50:00,1.0755772820598999,322.67318461797,322.67318461797,0.0
2016-05-01 22:00:00,0.8548859781287819,256.46579343863453,256.46579343863453,0.0
2016-05-01 22:10:00,0.6341946741976636,190.2584022592991,190.2584022592991,0.0
2016-05-01 22:20:00,0.53695443131432,161.08632939429597,161.08632939429597,0.0
2016-05-01 22:30:00,0.43971418843097615,131.91425652929286,131.91425652929286,0.0
2016-05-01 22:40:00,0.34247394554763255,102.74218366428975,102.74218366428975,0.0
2016-05-01 22:50:00,0.24523370266428882,73.57011079928664,73.57011079928664,0.0
2016-05-01 23:00:00,0.14799345978094508,44.39803793428352,44.39803793428352,0.0
2016-05-01 23:10:00,0.05075321689760142,15.225965069280427,15.225965069280427,0.0
2016-05-01 23:20:00,0.20049633003728748,60.148899011186245,60.148899011186245,0.0
2016-05-01 23:30:00,0.3502394431769736,105.07183295309207,105.07183295309207,0.0
2016-05-01 23:40:00,0.4999825563166596,149.9947668949979,149.9947668949979,0.0
2016-05-01 23:50:00,0.6497256694563457,194.9177008369037,194.9177008369037,0.0
2016-05-02 00:00:00,0.7994687825960317,239.84063477880952,239.84063477880952,0.0
2016-05-02 00:10:00,0.9492118957357178,284.76356872071534,284.76356872071534,0.0
2016-05-02 00:20:00,0.8188061391040098,245.64184173120293,245.64184173120293,0.0
2016-05-02 00:30:00,0.6884003824723017,206.52011474169052,206.52011474169052,0.0
2016-05-02 00:40:00,0.5579946258405937,167.3983877521781,167.3983877521781,0.0
2016-05-02 00:50:00,0.4275888692088856,128.2766607626657,128.2766607626657,0.0
2016-05-02 01:00:00,0.2971831125771776,89.15493377315329,89.15493377315329,0.0
2016-05-02 01:10:00,0.16677735594546955,50.03320678364087,50.03320678364087,0.0
2016-05-02 01:20:00,0.17905862250572324,53.717586751716965,53.717586751716965,0.0
2016-05-02 01:30:00,0.19133988906597682,57.40196671979305,57.40196671979305,0.0
2016-05-02 01:40:00,0.20362115562623045,61.08634668786914,61.08634668786914,0.0
2016-05-02 01:50:00,0.2159024221864841,64.77072665594523,64.77072665594523,0.0
2016-05-02 02:00:00,0.22818368874673778,68.45510662402133,68.45510662402133,0.0
2016-05-02 02:10:00,0.24046495530699136,72.13948659209741,72.13948659209741,0.0
2016-05-02 02:20:00,0.22757194583529777,68.27158375058933,68.27158375058933,0.0
2016-05-02 02:30:00,0.2146789363636042,64.40368090908126,64.40368090908126,0.0
